namekey;imageurl;person;personLabel;personDescription;wikipediaENurl
http://www.wikidata.org/entity/Q102185258;https://commons.wikimedia.org/wiki/Special:Redirect/file/QTCinderella_in_2022_%282%29.jpg?width=1024;http://www.wikidata.org/entity/Q104833817;QTCinderella;American Twitch streamer;https://en.wikipedia.org/wiki/QTCinderella
http://www.wikidata.org/entity/Q55739455;https://commons.wikimedia.org/wiki/Special:Redirect/file/Deanne_Criswell%2C_FEMA_Administrator%2C_speaks_about_Hurricane_Helene_at_a_press_briefing_on_September_26%2C_2024_at_the_White_House_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q104834042;Deanne Criswell;Administrator of the Federal Emergency Management Agency;https://en.wikipedia.org/wiki/Deanne_Criswell
http://www.wikidata.org/entity/Q124466604;https://commons.wikimedia.org/wiki/Special:Redirect/file/Liou_Sia_%282024%29.jpg?width=1024;http://www.wikidata.org/entity/Q1048838;Liu Xia;Chinese painter, poet and photographer;https://en.wikipedia.org/wiki/Liu_Xia_(poet)
http://www.wikidata.org/entity/Q110795604;https://commons.wikimedia.org/wiki/Special:Redirect/file/Cristi_Boboc_2021.jpg?width=1024;http://www.wikidata.org/entity/Q104904344;Cristi Boboc;Romanian rugby union player;https://en.wikipedia.org/wiki/Cristi_Boboc
http://www.wikidata.org/entity/Q111072999;https://commons.wikimedia.org/wiki/Special:Redirect/file/Dawid_Mocke.jpg?width=1024;http://www.wikidata.org/entity/Q105042310;Dawid Mocke;South African surf ski athlete;https://en.wikipedia.org/wiki/Dawid_Mocke
http://www.wikidata.org/entity/Q112115877;https://commons.wikimedia.org/wiki/Special:Redirect/file/Quang_Nguyen_by_Gage_Skidmore_2.jpg?width=1024;http://www.wikidata.org/entity/Q105200577;Quang Nguyen;Vietnamese-American businessman and politician;https://en.wikipedia.org/wiki/Quang_Nguyen
http://www.wikidata.org/entity/Q110939507;https://commons.wikimedia.org/wiki/Special:Redirect/file/Francis_M._Whitehouse_architect.jpg?width=1024;http://www.wikidata.org/entity/Q105213852;Francis M. Whitehouse;American architect (1848-1938);https://en.wikipedia.org/wiki/Francis_M._Whitehouse
http://www.wikidata.org/entity/Q64774051;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ilkin_Qirtimov.jpg?width=1024;http://www.wikidata.org/entity/Q10523899;İlkin Qırtımov;Azerbaijani footballer;https://en.wikipedia.org/wiki/Ilkin_Qirtimov
http://www.wikidata.org/entity/Q27669962;https://commons.wikimedia.org/wiki/Special:Redirect/file/PaulineRebour.png?width=1024;http://www.wikidata.org/entity/Q105239516;Pauline Rebour;teacher, lawyer and feminist;https://en.wikipedia.org/wiki/Pauline_Rebour
http://www.wikidata.org/entity/Q124695438;https://commons.wikimedia.org/wiki/Special:Redirect/file/Joey_Siu_%282023%29_%28cropped%29_2.jpg?width=1024;http://www.wikidata.org/entity/Q105308669;Joey Siu;Hong Kong political activist;https://en.wikipedia.org/wiki/Joey_Siu
http://www.wikidata.org/entity/Q15867651;https://commons.wikimedia.org/wiki/Special:Redirect/file/1950_05_03_Aksam_Cemal_Resit_Rey.jpg?width=1024;http://www.wikidata.org/entity/Q1053284;Cemal Reşit Rey;Turkish pianist and composer (1904–1985);https://en.wikipedia.org/wiki/Cemal_Re%C5%9Fit_Rey
http://www.wikidata.org/entity/Q18608242;https://commons.wikimedia.org/wiki/Special:Redirect/file/Delegate_Hite_1950.jpg?width=1024;http://www.wikidata.org/entity/Q105484227;Bentley Hite;American lawyer and politician;https://en.wikipedia.org/wiki/Bentley_Hite
http://www.wikidata.org/entity/Q3574623;https://commons.wikimedia.org/wiki/Special:Redirect/file/Deputy_Director_of_the_Domestic_Policy_Council_Zayn_Siddique_on_April_18%2C_2023%2C_in_the_Oval_Office_of_the_White_House_-_P20230418AS-0444_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q105488450;Zayn Siddique;Bangladeshi-American White House deputy chief of staff;https://en.wikipedia.org/wiki/Zayn_Siddique
http://www.wikidata.org/entity/Q65092008;https://commons.wikimedia.org/wiki/Special:Redirect/file/20240515-USDA-OSEC-TEW-1449.jpg?width=1024;http://www.wikidata.org/entity/Q105514775;Dru Kanuha;American politician;https://en.wikipedia.org/wiki/Dru_Kanuha
http://www.wikidata.org/entity/Q54666588;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hemant_Choudhary_in_21st_ITA_Awards.jpg?width=1024;http://www.wikidata.org/entity/Q105516308;Hemant Choudhary;Indian film actor;https://en.wikipedia.org/wiki/Hemant_Choudhary
http://www.wikidata.org/entity/Q20894896;https://commons.wikimedia.org/wiki/Special:Redirect/file/Van_der_Helm_Spielberg.jpg?width=1024;http://www.wikidata.org/entity/Q105523377;Tijmen van der Helm;Dutch racing driver;https://en.wikipedia.org/wiki/Tijmen_van_der_Helm
http://www.wikidata.org/entity/Q63711251;https://commons.wikimedia.org/wiki/Special:Redirect/file/Swati_Mohan.jpg?width=1024;http://www.wikidata.org/entity/Q105575990;Swati Mohan;Indian-American aerospace engineer;https://en.wikipedia.org/wiki/Swati_Mohan
http://www.wikidata.org/entity/Q96978968;https://commons.wikimedia.org/wiki/Special:Redirect/file/Chen_Xiao_being_interviewed_on_C_China_in_2015.png?width=1024;http://www.wikidata.org/entity/Q10564966;Chen Xiao;Chinese television and film actor;https://en.wikipedia.org/wiki/Chen_Xiao
http://www.wikidata.org/entity/Q55644161;https://commons.wikimedia.org/wiki/Special:Redirect/file/Caleb_L._Howe_portrait.jpg?width=1024;http://www.wikidata.org/entity/Q105691015;Caleb Lysander Howe;American photographer;https://en.wikipedia.org/wiki/Caleb_Lysander_Howe
http://www.wikidata.org/entity/Q104836750;https://commons.wikimedia.org/wiki/Special:Redirect/file/Tesfaye-tadesse-2015-2022-re-eleito-superior-geral.jpg?width=1024;http://www.wikidata.org/entity/Q105710294;Tesfaye Tadesse;superior general of the Comboni Missionaries of the Heart of Jesus;https://en.wikipedia.org/wiki/Tesfaye_Tadesse_Gebresilasie
http://www.wikidata.org/entity/Q64831101;https://commons.wikimedia.org/wiki/Special:Redirect/file/Harlow-publicity.jpg?width=1024;http://www.wikidata.org/entity/Q105719;Jean Harlow;American film actress (1911–1937);https://en.wikipedia.org/wiki/Jean_Harlow
http://www.wikidata.org/entity/Q19368856;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sanni_Kurkisuo_at_YleX_PoP_2014.jpg?width=1024;http://www.wikidata.org/entity/Q10577548;Sanni Kurkisuo;Finnish singer, songwriter and actress;https://en.wikipedia.org/wiki/Sanni_(singer)
http://www.wikidata.org/entity/Q47037953;https://commons.wikimedia.org/wiki/Special:Redirect/file/MG_John_G_Castles.jpg?width=1024;http://www.wikidata.org/entity/Q105815927;John G. Castles;United States Army general;https://en.wikipedia.org/wiki/John_G._Castles
http://www.wikidata.org/entity/Q27678377;https://commons.wikimedia.org/wiki/Special:Redirect/file/Kevin_Kline%2C_No_Strings_Attached_Premiere.jpg?width=1024;http://www.wikidata.org/entity/Q105817;Kevin Kline;American actor;https://en.wikipedia.org/wiki/Kevin_Kline
http://www.wikidata.org/entity/Q7560775;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sonam_Malik.jpg?width=1024;http://www.wikidata.org/entity/Q105833776;Sonam Malik;Indian wrestler;https://en.wikipedia.org/wiki/Sonam_Malik
http://www.wikidata.org/entity/Q29514598;https://commons.wikimedia.org/wiki/Special:Redirect/file/Amanda_Gray_Hilyer.jpg?width=1024;http://www.wikidata.org/entity/Q105889108;Amanda Gray Hilyer;Entrepreneur, pharmacist, civic worker, civil rights activist (1870–1957);https://en.wikipedia.org/wiki/Amanda_Gray_Hilyer
http://www.wikidata.org/entity/Q1276644;https://commons.wikimedia.org/wiki/Special:Redirect/file/Wendell_Meredith_Stanley.jpg?width=1024;http://www.wikidata.org/entity/Q105937;Wendell Meredith Stanley;American biochemist and virologist, winner of the Nobel Prize in Chemistry (1946);https://en.wikipedia.org/wiki/Wendell_Meredith_Stanley
http://www.wikidata.org/entity/Q87912734;https://commons.wikimedia.org/wiki/Special:Redirect/file/Margwelaschwili-giwi.jpg?width=1024;http://www.wikidata.org/entity/Q105940;Giwi Margwelaschwili;Georgian philosopher (1927-2020);https://en.wikipedia.org/wiki/Givi_Margvelashvili
http://www.wikidata.org/entity/Q20000530;https://commons.wikimedia.org/wiki/Special:Redirect/file/Liel_Abada_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q106096041;Liel Abada;Israeli footballer;https://en.wikipedia.org/wiki/Liel_Abada
http://www.wikidata.org/entity/Q112843605;https://commons.wikimedia.org/wiki/Special:Redirect/file/Dr._Nguy%E1%BB%85n_V%C4%83n_Thinh.png?width=1024;http://www.wikidata.org/entity/Q1061062;Nguyen Van Thinh;Vietnamese doctor and politician (1888–1946);https://en.wikipedia.org/wiki/Nguyen_Van_Thinh
http://www.wikidata.org/entity/Q100275580;https://commons.wikimedia.org/wiki/Special:Redirect/file/Judge_Zahid_Quraishi.png?width=1024;http://www.wikidata.org/entity/Q106311386;Zahid Quraishi;American judge;https://en.wikipedia.org/wiki/Zahid_Quraishi
http://www.wikidata.org/entity/Q112119370;https://commons.wikimedia.org/wiki/Special:Redirect/file/Nguyen_Tran_Dieu_Thuy_%282022%29.png?width=1024;http://www.wikidata.org/entity/Q106361545;Nguyễn Trần Diệu Thúy;Vietnamese pilot, model, and actress;https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_Tr%E1%BA%A7n_Di%E1%BB%87u_Th%C3%BAy
http://www.wikidata.org/entity/Q50391822;https://commons.wikimedia.org/wiki/Special:Redirect/file/Official_portrait_of_The_Earl_of_Shrewsbury_crop_2%2C_2022.jpg?width=1024;http://www.wikidata.org/entity/Q1063940;Charles Chetwynd-Talbot, 22nd Earl of Shrewsbury;British earl (born 1952);https://en.wikipedia.org/wiki/Charles_Chetwynd-Talbot,_22nd_Earl_of_Shrewsbury
http://www.wikidata.org/entity/Q39343022;https://commons.wikimedia.org/wiki/Special:Redirect/file/1907_Atherton_D_Converse_Massachusetts_House_of_Representatives.png?width=1024;http://www.wikidata.org/entity/Q106406535;Atherton D. Converse;politician in Massachusetts, US;https://en.wikipedia.org/wiki/Atherton_D._Converse
http://www.wikidata.org/entity/Q104377081;https://commons.wikimedia.org/wiki/Special:Redirect/file/2021._09.01_%E7%B8%BD%E7%B5%B1%E5%81%95%E5%90%8C%E5%89%AF%E7%B8%BD%E7%B5%B1%E5%87%BA%E5%B8%AD%E3%80%8COur_Heroes%EF%BC%81%E5%8F%B0%E7%81%A3%E8%8B%B1%E9%9B%84_%E5%87%B1%E6%97%8B%E6%B4%BE%E5%B0%8D%E3%80%8D_%2851416243282%29.jpg?width=1024;http://www.wikidata.org/entity/Q106431964;Lin Chen-Hao;Taiwanese judoka (1997-);https://en.wikipedia.org/wiki/Lin_Chen-hao
http://www.wikidata.org/entity/Q19368856;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sanni_Vanhanen.jpg?width=1024;http://www.wikidata.org/entity/Q106435238;Sanni Vanhanen;Finnish ice hockey player;https://en.wikipedia.org/wiki/Sanni_Vanhanen
http://www.wikidata.org/entity/Q1003816;https://commons.wikimedia.org/wiki/Special:Redirect/file/POND%2C_CHARLES_F._COMDR.%2C_U.S.N.%2C_COMMANDING_PACIFIC_RESERVE_SQUADRON_LCCN2016866325.jpg?width=1024;http://www.wikidata.org/entity/Q1064451;Charles Fremont Pond;American naval officer (1856–1929);https://en.wikipedia.org/wiki/Charles_Fremont_Pond
http://www.wikidata.org/entity/Q66103377;https://commons.wikimedia.org/wiki/Special:Redirect/file/River_Phoenix.png?width=1024;http://www.wikidata.org/entity/Q106514;River Phoenix;American actor and musician (1970–1993);https://en.wikipedia.org/wiki/River_Phoenix
http://www.wikidata.org/entity/Q55496658;https://commons.wikimedia.org/wiki/Special:Redirect/file/Charles_Ogle.jpg?width=1024;http://www.wikidata.org/entity/Q1065688;Charles Stanton Ogle;actor (1865-1940);https://en.wikipedia.org/wiki/Charles_Stanton_Ogle
http://www.wikidata.org/entity/Q42309315;https://commons.wikimedia.org/wiki/Special:Redirect/file/C_Y_O%27Connor.jpg?width=1024;http://www.wikidata.org/entity/Q1065704;Charles Yelverton O'Connor;Irish engineer in New Zealand and Western Australia (1843-1902);https://en.wikipedia.org/wiki/C._Y._O%27Connor
http://www.wikidata.org/entity/Q105501765;https://commons.wikimedia.org/wiki/Special:Redirect/file/CharlesPerkinsThompson.jpg?width=1024;http://www.wikidata.org/entity/Q1065752;Charles Perkins Thompson;American politician (1827-1894);https://en.wikipedia.org/wiki/Charles_Perkins_Thompson
http://www.wikidata.org/entity/Q20000926;https://commons.wikimedia.org/wiki/Special:Redirect/file/Surya_Bikram_Gyawali.jpg?width=1024;http://www.wikidata.org/entity/Q106584462;Surya Bikram Gyawali;Nepali historian (1898-1985);https://en.wikipedia.org/wiki/Surya_Bikram_Gyawali
http://www.wikidata.org/entity/Q30315209;https://commons.wikimedia.org/wiki/Special:Redirect/file/Iskandar_Widjaja_2011.jpg?width=1024;http://www.wikidata.org/entity/Q106591;Iskandar Widjaja;German violinist and musician;https://en.wikipedia.org/wiki/Iskandar_Widjaja
http://www.wikidata.org/entity/Q113128577;https://commons.wikimedia.org/wiki/Special:Redirect/file/Portrait_of_C.S._Roy_Wellcome_M0009829.jpg?width=1024;http://www.wikidata.org/entity/Q1066083;Charles Smart Roy;British pathologist (1854-1897);https://en.wikipedia.org/wiki/Charles_Smart_Roy
http://www.wikidata.org/entity/Q28457883;https://commons.wikimedia.org/wiki/Special:Redirect/file/Adin_Ross_2021_01_%28cropped_and_rotated%29.png?width=1024;http://www.wikidata.org/entity/Q106626612;Adin Ross;American live streamer (born 2000);https://en.wikipedia.org/wiki/Adin_Ross
http://www.wikidata.org/entity/Q50318342;https://commons.wikimedia.org/wiki/Special:Redirect/file/%28Adeline_Blanchard_Tyler%2C_Civil_War_nurse_in_Baltimore%2C_Chester%2C_Pennsylvania%2C_and_Annapolis%2C_Maryland_%29_%28LOC%29.jpg?width=1024;http://www.wikidata.org/entity/Q106627232;Adeline Blanchard Tyler;Episcopalian deaconess, Civil War nurse, and superintendent of the Children's Hospital (1805–1875);https://en.wikipedia.org/wiki/Adeline_Blanchard_Tyler
http://www.wikidata.org/entity/Q15804875;https://commons.wikimedia.org/wiki/Special:Redirect/file/Deane-Williams-2023-01-25.jpg?width=1024;http://www.wikidata.org/entity/Q106635227;Deane Williams;British basketball player;https://en.wikipedia.org/wiki/Deane_Williams
http://www.wikidata.org/entity/Q106312090;https://commons.wikimedia.org/wiki/Special:Redirect/file/Charles_Willing_Byrd_Signature.png?width=1024;http://www.wikidata.org/entity/Q1066466;Charles Willing Byrd;politician from Virginia who served in Ohio as Secretary of Northwest Territory and Governor or Northwest Territory;https://en.wikipedia.org/wiki/Charles_Willing_Byrd
http://www.wikidata.org/entity/Q5225266;https://commons.wikimedia.org/wiki/Special:Redirect/file/Darrick_Forrest_2021.jpg?width=1024;http://www.wikidata.org/entity/Q106684750;Darrick Forrest;American football player;https://en.wikipedia.org/wiki/Darrick_Forrest
http://www.wikidata.org/entity/Q41230878;https://commons.wikimedia.org/wiki/Special:Redirect/file/Gili_Sharir_2024.jpg?width=1024;http://www.wikidata.org/entity/Q106718591;Gili Sharir;Israeli judoka;https://en.wikipedia.org/wiki/Gili_Sharir
http://www.wikidata.org/entity/Q104504872;https://commons.wikimedia.org/wiki/Special:Redirect/file/NifantievEA.jpg?width=1024;http://www.wikidata.org/entity/Q106730823;Yevgeny Nifantiev;Russian politician;https://en.wikipedia.org/wiki/Evgeny_Nifantiev
http://www.wikidata.org/entity/Q20020127;https://commons.wikimedia.org/wiki/Special:Redirect/file/ChaseAustin2007Nashville.jpg?width=1024;http://www.wikidata.org/entity/Q1067987;Chase Austin;American racing driver;https://en.wikipedia.org/wiki/Chase_Austin
http://www.wikidata.org/entity/Q111072555;https://commons.wikimedia.org/wiki/Special:Redirect/file/Keon_Ellis.jpg?width=1024;http://www.wikidata.org/entity/Q106817980;Keon Ellis;American basketball player;https://en.wikipedia.org/wiki/Keon_Ellis
http://www.wikidata.org/entity/Q124784615;https://commons.wikimedia.org/wiki/Special:Redirect/file/202309_CardinalStephenCHOW_1H_ForMedia.jpg?width=1024;http://www.wikidata.org/entity/Q106870114;Stephen Chow;Hong Kong Roman Catholic Bishop;https://en.wikipedia.org/wiki/Stephen_Chow_(bishop)
http://www.wikidata.org/entity/Q55078046;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jinder_Mahal_2019_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q1068702;Jinder Mahal;Canadian professional wrestler;https://en.wikipedia.org/wiki/Jinder_Mahal
http://www.wikidata.org/entity/Q107546384;https://commons.wikimedia.org/wiki/Special:Redirect/file/FIA_Porsche_Supercup_Austria_2022_Nr._13.jpg?width=1024;http://www.wikidata.org/entity/Q106874587;Jaxon Evans;New Zealand racing driver;https://en.wikipedia.org/wiki/Jaxon_Evans
http://www.wikidata.org/entity/Q104373216;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E5%AD%9D%E6%85%88%E9%AB%98%E7%9A%87%E5%90%8E1.jpg?width=1024;http://www.wikidata.org/entity/Q1068941;Empress Ma;Ming Dynasty empress, died 1382;https://en.wikipedia.org/wiki/Empress_Ma_(Hongwu)
http://www.wikidata.org/entity/Q67181295;https://commons.wikimedia.org/wiki/Special:Redirect/file/Rabab_Fatima_-_2024_%28P064407-876776%29_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q106918068;Rabab Fatima;Bangladeshi diplomat;https://en.wikipedia.org/wiki/Rabab_Fatima
http://www.wikidata.org/entity/Q11927163;https://commons.wikimedia.org/wiki/Special:Redirect/file/Portrait_de_Jamila_Gordon2.jpg?width=1024;http://www.wikidata.org/entity/Q106919199;Jamila Gordon;Somali Australian entrepreneur;https://en.wikipedia.org/wiki/Jamila_Gordon
http://www.wikidata.org/entity/Q108101930;https://commons.wikimedia.org/wiki/Special:Redirect/file/BevisGriffinRecent.jpg?width=1024;http://www.wikidata.org/entity/Q106936190;Bevis M. Griffin;musical artist;https://en.wikipedia.org/wiki/Bevis_M._Griffin
http://www.wikidata.org/entity/Q50364540;https://commons.wikimedia.org/wiki/Special:Redirect/file/1874_Moody_Merrill_senator_Massachusetts.png?width=1024;http://www.wikidata.org/entity/Q106979650;Moody Merrill;politician in Massachusetts, US (b. 1836);https://en.wikipedia.org/wiki/Moody_Merrill
http://www.wikidata.org/entity/Q110989572;https://commons.wikimedia.org/wiki/Special:Redirect/file/ChesterDHubbard.jpg?width=1024;http://www.wikidata.org/entity/Q1070701;Chester D. Hubbard;American politician (1814-1891);https://en.wikipedia.org/wiki/Chester_D._Hubbard
http://www.wikidata.org/entity/Q45321546;https://commons.wikimedia.org/wiki/Special:Redirect/file/Samah_Abu_Bakr_Ezzat%2C_channel1eg%2C_Feb_4%2C_2022.jpg?width=1024;http://www.wikidata.org/entity/Q107119334;Samah Abu Bakr Ezzat;Egyptian children's author;https://en.wikipedia.org/wiki/Samah_Abu_Bakr_Ezzat
